time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1715817600,66760.54,64600.05,66245.16,24275.96,1596664354.59,65250.53,direct,""
1715904000,67489.24,65120.39,65250.53,23340.48,1552274385.82,67051.35,direct,""
1715990400,67397.7,66633.01,67051.35,8752.24,586174043.35,66927.56,direct,""
1716076800,67696.21,65878.18,66927.56,9725.64,650338446.5,66268.25,direct,""
1716163200,71546.4,66071.74,66268.25,38260.49,2624709812.32,71430.23,direct,""
1716249600,71964.79,69158.99,71430.23,30747.6,2169803609.99,70141.17,direct,""
1716336000,70643.89,68952.24,70141.17,22981.44,1603267534.2,69123.56,direct,""
1716422400,70037.76,66370,69123.56,28168.79,1922285401.83,67946.35,direct,""
1716508800,69264.17,66613.35,67946.35,18239.62,1242012319.42,68548.33,direct,""
1716595200,69599.81,68498.87,68548.33,5972,412212332.66,69288.95,direct,""
1716681600,69511.53,68156.05,69288.95,5502.87,379159635.92,68488.29,direct,""
1716768000,70613.89,68227.32,68488.29,13110.64,909946343.46,69386.83,direct,""
1716854400,69533.54,67206.37,69386.83,22223.83,1514489243.92,68330.84,direct,""
1716940800,68858.38,67099.33,68330.84,16353.37,1108570253.28,67576.81,direct,""
1717027200,69520.94,67107.22,67576.81,20828.64,1424914242.82,68346.19,direct,""
1717113600,69012.82,66605.09,68346.19,19922.04,1349659294.8,67482.25,direct,""
1717200000,67831.31,67383.55,67482.25,4400.74,297719480.73,67721.6,direct,""
1717286400,68409.58,67279.96,67721.6,6731.43,456585602.02,67738.74,direct,""
1717372800,70283.97,67584.62,67738.74,22783.46,1575608100.17,68799.6,direct,""
1717459200,71090.99,68553.54,68799.6,29746.55,2084571763.56,70548.51,direct,""
1717545600,71782.2,70371.34,70548.51,21737.62,1545204312.75,71117.68,direct,""
1717632000,71642.27,70113.83,71117.68,16078.4,1141567996.37,70772.35,direct,""
1717718400,71943.4,68439.15,70772.35,28318.21,1992355199.22,69330.51,direct,""
1717804800,69547.91,69152.66,69330.51,5753.02,399100009.36,69303.58,direct,""
1717891200,69837.26,69131.01,69303.58,5137.66,357128157.69,69639.42,direct,""
1717977600,70172,69166.61,69639.42,12116.49,843477987.58,69505.57,direct,""
1718064000,69550.65,66054.78,69505.57,31800.9,2141818771.53,67319.41,direct,""
1718150400,70021.47,66896.79,67319.41,31159.85,2139401386.85,68247,direct,""
1718236800,68428.43,66224.61,68247,23051.5,1550737143.4,66742.54,direct,""
1718323200,67317.79,65026.62,66742.54,24684.72,1633598669.38,66006.13,direct,""
1718409600,66419.48,65832.26,66006.13,6139.62,406250537.71,66188.81,direct,""
1718496000,66916.83,66012.05,66188.81,6512.06,433017008.55,66631.59,direct,""
1718582400,66866.33,65062.53,66631.59,13394.17,881455646.74,65312.86,direct,""
