time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1716336000,3812.19,3653.74,3789.36,379891.06,1420963880.22,3736.33,direct,""
1716422400,3945.85,3545.21,3736.33,669270.47,2537742098.36,3781.61,direct,""
1716508800,3827.36,3628.42,3781.61,288764.04,1074712165.87,3727.14,direct,""
1716595200,3777.86,3708.25,3727.14,99783.57,373668589.73,3749.23,direct,""
1716681600,3882.33,3731.48,3749.23,161510.02,616285834.19,3824.34,direct,""
1716768000,3973.81,3821.86,3824.34,205569.41,804496436.45,3891.26,direct,""
1716854400,3926.23,3769.74,3891.26,233210.02,898526969.71,3840.39,direct,""
1716940800,3883.1,3740.97,3840.39,230073.49,873454576.08,3762.22,direct,""
1717027200,3823.86,3700.91,3762.22,207732.71,781849408.11,3746.97,direct,""
1717113600,3844.09,3720.98,3746.97,225857.18,851837584.52,3758.65,direct,""
1717200000,3829.62,3748.85,3758.65,97005.74,367756459.88,3812.81,direct,""
1717286400,3834.79,3750.64,3812.81,123116.68,466824951.42,3779.06,direct,""
1717372800,3849.89,3758.03,3779.06,171897.5,653009594.07,3766.32,direct,""
1717459200,3832.27,3731.38,3766.32,161833.45,612657331.91,3810.73,direct,""
1717545600,3887.65,3778.47,3810.73,170665.85,652385687.52,3866.46,direct,""
1717632000,3878.9,3758.9,3866.46,140945.2,540297339.89,3812.05,direct,""
1717718400,3839.68,3584.45,3812.05,249976.03,935183066.83,3676.79,direct,""
1717804800,3707.87,3660.99,3676.79,80031.59,294854677.9,3680.84,direct,""
1717891200,3721.77,3666.37,3680.84,64608,238542651.45,3706,direct,""
1717977600,3712.47,3643.95,3706,115082.08,423204164.35,3665.99,direct,""
1718064000,3671.15,3420.98,3665.99,327115.24,1153310772.38,3497.32,direct,""
1718150400,3656.3,3462.28,3497.32,236419.7,843561060.98,3559.25,direct,""
1718236800,3560.44,3426.66,3559.25,244679.96,853785190.92,3467.79,direct,""
1718323200,3529.49,3360.4,3467.79,263322.79,910398097.21,3479.74,direct,""
1718409600,3591.34,3471.43,3479.74,160975.62,569541552.37,3566.61,direct,""
1718496000,3650.47,3539.39,3566.61,123587.85,443668310.23,3622.37,direct,""
1718582400,3636.6,3483.45,3622.37,173021.73,613779558.15,3494.49,direct,""
